,disposets,number_occurrences,average_days_occurrences,std_days_occurrences,batch_means,maxim_service_disposet,sds-psg_x,coefficient_variation,disposet_classification,probability_disposet,prob_superdisposet,lambda_rate,kmin,kmax,stock
803,Y2BPF7,38.0,56.10526315789474,133.70980870722786,-1.0,814.0,V14,2.383195464762973,overdispersion,0.0250164581961816,0.0322281405230714,48.95454545454547,39.987846342841415,57.92124456624952,understock
804,UHMKTR,14.0,132.35714285714286,216.5301922961881,-1.0,819.0,V14,1.635953962302554,overdispersion,0.0092165898617511,0.0322281405230714,48.95454545454547,39.987846342841415,57.92124456624952,understock
805,JFDM66,19.0,113.15789473684212,182.41444361608563,-1.0,827.0,V14,1.6120346180026173,overdispersion,0.0125082290980908,0.0322281405230714,48.95454545454547,39.987846342841415,57.92124456624952,understock
806,CD10BX,79.0,27.050632911392405,93.48932459750073,-1.0,830.0,V14,3.4560864029960485,overdispersion,0.0520078999341672,0.0322281405230714,48.95454545454547,39.987846342841415,57.92124456624952,overstock
807,VXSAUN,9.0,175.11111111111111,267.70013281862805,-1.0,864.0,V14,1.528744413304348,overdispersion,0.0059249506254114,0.0322281405230714,48.95454545454547,39.987846342841415,57.92124456624952,understock
808,I0CG58,19.0,101.36842105263158,206.61483503969296,-1.263157894736842,896.0,V14,2.0382564204331084,overdispersion,0.0125082290980908,0.0322281405230714,48.95454545454547,39.987846342841415,57.92124456624952,understock
809,I01LWX,24.0,79.25,186.19607477299184,-1.0416666666666667,916.0,V14,2.34947728420179,overdispersion,0.0157998683344305,0.0322281405230714,48.95454545454547,39.987846342841415,57.92124456624952,understock
810,FZT7DV,24.0,81.25,188.34294575956727,-1.1666666666666667,936.0,V14,2.318067024733136,overdispersion,0.0157998683344305,0.0322281405230714,48.95454545454547,39.987846342841415,57.92124456624952,understock
811,JFDVC5,11.0,195.0,303.66132450478443,-1.0,1013.0,V14,1.557237561562997,overdispersion,0.0072416063199473,0.0322281405230714,48.95454545454547,39.987846342841415,57.92124456624952,understock
812,XMNAZZ,16.0,129.25,262.7775992482363,-1.0625,1055.0,V14,2.0330955454409,overdispersion,0.010533245556287,0.0322281405230714,48.95454545454547,39.987846342841415,57.92124456624952,understock
813,MUA5U1,32.0,33.125,53.83532237744909,-1.0,1079.0,V14,1.6252172793192177,overdispersion,0.021066491112574,0.0322281405230714,48.95454545454547,39.987846342841415,57.92124456624952,understock
814,I01LYL,31.0,33.903225806451616,38.05728562637267,-1.0,1087.0,V14,1.122526978513371,overdispersion,0.0204081632653061,0.0322281405230714,48.95454545454547,39.987846342841415,57.92124456624952,understock
815,KAC5NG,11.0,92.45454545454544,99.1729435242936,-1.0,1130.0,V14,1.0726670391024875,acceptance model,0.0072416063199473,0.0322281405230714,48.95454545454547,39.987846342841415,57.92124456624952,understock
816,BD8PPJ,14.0,140.78571428571428,311.52927472548873,-1.3571428571428572,1133.0,V14,2.212790383641219,overdispersion,0.0092165898617511,0.0322281405230714,48.95454545454547,39.987846342841415,57.92124456624952,understock
817,HFZPMR,13.0,150.76923076923077,315.2364598853148,-1.3846153846153846,1154.0,V14,2.090854070667904,overdispersion,0.0085582620144832,0.0322281405230714,48.95454545454547,39.987846342841415,57.92124456624952,understock
818,ZLXXPW,15.0,61.2,58.634704496812894,-1.0,1254.0,V14,0.9580834068106682,acceptance model,0.009874917709019,0.0322281405230714,48.95454545454547,39.987846342841415,57.92124456624952,understock
819,P90RGK,10.0,179.0,213.4853624958864,-1.0,676.0,V68,1.1926556564015998,overdispersion,0.0065832784726793,0.0161644806806097,24.553846153846155,18.203522641094885,30.904169666597426,understock
820,CGTEG0,16.0,125.0625,175.20672313964818,-1.0,694.0,V68,1.400953308462954,overdispersion,0.010533245556287,0.0161644806806097,24.553846153846155,18.203522641094885,30.904169666597426,understock
821,EK7KCV,24.0,76.58333333333333,140.95972803441495,-1.0,698.0,V68,1.840605806760587,overdispersion,0.0157998683344305,0.0161644806806097,24.553846153846155,18.203522641094885,30.904169666597426,stock model accepted
822,I0HYSQ,20.0,101.85,155.53448593732992,-1.0,699.0,V68,1.527093627268826,overdispersion,0.0131665569453587,0.0161644806806097,24.553846153846155,18.203522641094885,30.904169666597426,stock model accepted
823,P8WEAU,14.0,95.5,203.2765263227561,-1.0,704.0,V68,2.128550013850849,overdispersion,0.0092165898617511,0.0161644806806097,24.553846153846155,18.203522641094885,30.904169666597426,understock
824,I06ZF0,35.0,62.0,124.56111186174958,-1.0571428571428572,705.0,V68,2.0090501913185417,overdispersion,0.0230414746543778,0.0161644806806097,24.553846153846155,18.203522641094885,30.904169666597426,overstock
825,QHDUYZ,26.0,68.6923076923077,149.2696269790393,-1.0,708.0,V68,2.173018085921065,overdispersion,0.0171165240289664,0.0161644806806097,24.553846153846155,18.203522641094885,30.904169666597426,stock model accepted
826,BPGAPY,55.0,37.90909090909091,99.95263187894864,-1.0909090909090908,708.0,V68,2.6366401694686696,overdispersion,0.0362080315997366,0.0161644806806097,24.553846153846155,18.203522641094885,30.904169666597426,overstock
827,I01GCL,23.0,84.73913043478261,161.71642334972563,-1.2173913043478262,710.0,V68,1.9084031488166695,overdispersion,0.0151415404871626,0.0161644806806097,24.553846153846155,18.203522641094885,30.904169666597426,stock model accepted
828,P9HU0L,16.0,109.3125,213.4902710507749,-1.0625,715.0,V68,1.9530270650728407,overdispersion,0.010533245556287,0.0161644806806097,24.553846153846155,18.203522641094885,30.904169666597426,understock
829,WS4SKM,15.0,144.2,201.17838566094235,-1.0666666666666669,721.0,V68,1.395134435928865,overdispersion,0.009874917709019,0.0161644806806097,24.553846153846155,18.203522641094885,30.904169666597426,understock
830,D20BNW,57.0,36.21052631578947,95.8206540593462,-1.0350877192982455,721.0,V68,2.6462099231505496,overdispersion,0.0375246872942725,0.0161644806806097,24.553846153846155,18.203522641094885,30.904169666597426,overstock
831,P8VKPT,45.0,46.75555555555555,112.11340759077908,-1.0,725.0,V68,2.397862804935865,overdispersion,0.0296247531270572,0.0161644806806097,24.553846153846155,18.203522641094885,30.904169666597426,overstock
832,P8VXYW,26.0,76.92307692307692,140.50734445627336,-1.0,725.0,V68,1.8265954779315536,overdispersion,0.0171165240289664,0.0161644806806097,24.553846153846155,18.203522641094885,30.904169666597426,stock model accepted
833,BSKMZS,21.0,102.95238095238096,166.39184961724422,-1.0,726.0,V68,1.6162020545615767,overdispersion,0.0138248847926267,0.0161644806806097,24.553846153846155,18.203522641094885,30.904169666597426,stock model accepted
834,XQ70L3,39.0,50.92307692307692,118.07566365758076,-1.0,727.0,V68,2.318706386025,overdispersion,0.0256747860434496,0.0161644806806097,24.553846153846155,18.203522641094885,30.904169666597426,overstock
835,CECY0U,27.0,78.25925925925925,140.2768122163604,-1.0,729.0,V68,1.7924628158266596,overdispersion,0.0177748518762343,0.0161644806806097,24.553846153846155,18.203522641094885,30.904169666597426,stock model accepted
836,CED23Y,53.0,39.86792452830189,104.4704665178429,-4.132075471698113,729.0,V68,2.620413973235056,overdispersion,0.0348913759052007,0.0161644806806097,24.553846153846155,18.203522641094885,30.904169666597426,overstock
837,BMNVLX,19.0,92.47368421052632,168.47761751146405,-1.2105263157894737,736.0,V68,1.821897969674341,overdispersion,0.0125082290980908,0.0161644806806097,24.553846153846155,18.203522641094885,30.904169666597426,stock model accepted
838,CFNU53,32.0,64.28125,149.07396613437322,-1.0625,736.0,V68,2.319089409965942,overdispersion,0.021066491112574,0.0161644806806097,24.553846153846155,18.203522641094885,30.904169666597426,overstock
839,VCXJM2,14.0,135.85714285714286,248.09888138614195,-1.0,746.0,V68,1.8261747315488888,overdispersion,0.0092165898617511,0.0161644806806097,24.553846153846155,18.203522641094885,30.904169666597426,understock
840,B3QDM2,15.0,143.8,202.46135433706849,-1.0,748.0,V68,1.407937095528988,overdispersion,0.009874917709019,0.0161644806806097,24.553846153846155,18.203522641094885,30.904169666597426,understock
841,P94YKZ,19.0,95.42105263157896,168.5511184542059,-1.0,755.0,V68,1.766393409062279,overdispersion,0.0125082290980908,0.0161644806806097,24.553846153846155,18.203522641094885,30.904169666597426,stock model accepted
842,I00TAR,34.0,56.55882352941177,130.7792938796692,-1.0,756.0,V68,2.312270406608816,overdispersion,0.0223831468071099,0.0161644806806097,24.553846153846155,18.203522641094885,30.904169666597426,overstock
843,BAV5SW,44.0,48.5,116.6161463151452,-1.0,766.0,V68,2.40445662505454,overdispersion,0.0289664252797893,0.0161644806806097,24.553846153846155,18.203522641094885,30.904169666597426,overstock
844,BABV2M,23.0,89.08695652173913,172.31971159432857,-1.2173913043478262,774.0,V68,1.9342866601608384,overdispersion,0.0151415404871626,0.0161644806806097,24.553846153846155,18.203522641094885,30.904169666597426,stock model accepted
845,BFHW82,160.0,12.8625,62.56061086215943,-1.13125,778.0,V68,4.8637987064846975,overdispersion,0.1053324555628703,0.0161644806806097,24.553846153846155,18.203522641094885,30.904169666597426,overstock
846,P8XH33,12.0,166.25,238.8792486896789,-1.0,783.0,V68,1.4368676612913016,overdispersion,0.0078999341672152,0.0161644806806097,24.553846153846155,18.203522641094885,30.904169666597426,understock
847,CFVP66,11.0,173.1818181818182,253.2014289777284,-1.0,792.0,V68,1.4620554954094551,overdispersion,0.0072416063199473,0.0161644806806097,24.553846153846155,18.203522641094885,30.904169666597426,understock
848,BU6UGS,35.0,61.4,135.152462927222,-1.2571428571428571,801.0,V68,2.201180177967785,overdispersion,0.0230414746543778,0.0161644806806097,24.553846153846155,18.203522641094885,30.904169666597426,overstock
849,N67ZM1,24.0,90.20833333333331,171.2331182835302,-1.0,817.0,V68,1.898196230394792,overdispersion,0.0157998683344305,0.0161644806806097,24.553846153846155,18.203522641094885,30.904169666597426,stock model accepted
850,EK7B65,17.0,115.41176470588236,193.5029259544702,-1.0,818.0,V68,1.6766308568939825,overdispersion,0.0111915734035549,0.0161644806806097,24.553846153846155,18.203522641094885,30.904169666597426,understock
851,PF2QLW,21.0,98.0,183.2372778667049,-1.380952380952381,819.0,V68,1.8697681414969884,overdispersion,0.0138248847926267,0.0161644806806097,24.553846153846155,18.203522641094885,30.904169666597426,stock model accepted
852,I00KC2,27.0,65.92592592592592,163.69059131975084,-1.0,827.0,V68,2.482947171704086,overdispersion,0.0177748518762343,0.0161644806806097,24.553846153846155,18.203522641094885,30.904169666597426,stock model accepted
853,I0HQ7C,19.0,113.89473684210526,198.64454427635368,-1.0,839.0,V68,1.7441064423524584,overdispersion,0.0125082290980908,0.0161644806806097,24.553846153846155,18.203522641094885,30.904169666597426,stock model accepted
854,I0HHE2,15.0,109.93333333333334,218.6273629020938,-1.0,846.0,V68,1.988726769879568,overdispersion,0.009874917709019,0.0161644806806097,24.553846153846155,18.203522641094885,30.904169666597426,understock
855,VCY958,29.0,72.20689655172414,163.67222892771846,-1.0,846.0,V68,2.2667118619407045,overdispersion,0.0190915075707702,0.0161644806806097,24.553846153846155,18.203522641094885,30.904169666597426,stock model accepted
856,VG1UNB,11.0,166.54545454545453,297.2188969888569,-1.0,849.0,V68,1.78461128104663,overdispersion,0.0072416063199473,0.0161644806806097,24.553846153846155,18.203522641094885,30.904169666597426,understock
857,JEFMQV,46.0,46.630434782608695,126.56809475020016,-1.0,865.0,V68,2.7142808198178128,overdispersion,0.0302830809743252,0.0161644806806097,24.553846153846155,18.203522641094885,30.904169666597426,overstock
858,EZWPMK,33.0,65.3030303030303,150.37089247268003,-1.0,868.0,V68,2.302663318607166,overdispersion,0.021724818959842,0.0161644806806097,24.553846153846155,18.203522641094885,30.904169666597426,overstock
859,GLFALW,10.0,186.1,258.54268936139385,-1.0,883.0,V68,1.3892675408994837,overdispersion,0.0065832784726793,0.0161644806806097,24.553846153846155,18.203522641094885,30.904169666597426,understock
860,XFKVGY,10.0,210.2,299.73647685184324,-1.5,890.0,V68,1.4259585007223752,overdispersion,0.0065832784726793,0.0161644806806097,24.553846153846155,18.203522641094885,30.904169666597426,understock
861,BC5NE9,18.0,99.94444444444444,202.762240429008,-1.0,891.0,V68,2.028749487338602,overdispersion,0.0118499012508229,0.0161644806806097,24.553846153846155,18.203522641094885,30.904169666597426,understock
862,P952NU,13.0,167.3846153846154,249.15073699186556,-1.0,900.0,V68,1.488492454455079,overdispersion,0.0085582620144832,0.0161644806806097,24.553846153846155,18.203522641094885,30.904169666597426,understock
863,C20BAL,45.0,47.888888888888886,135.63775658016837,-1.1777777777777778,901.0,V68,2.8323429448295023,overdispersion,0.0296247531270572,0.0161644806806097,24.553846153846155,18.203522641094885,30.904169666597426,overstock
864,CDG19Z,11.0,188.0909090909091,260.92046855141683,-1.0,901.0,V68,1.3872040377310706,overdispersion,0.0072416063199473,0.0161644806806097,24.553846153846155,18.203522641094885,30.904169666597426,understock
865,B7LSSE,15.0,130.93333333333334,226.37404781425255,-1.0,917.0,V68,1.728926027094597,overdispersion,0.009874917709019,0.0161644806806097,24.553846153846155,18.203522641094885,30.904169666597426,understock
866,EMMXU9,9.0,210.11111111111111,297.9678860399407,-1.0,922.0,V68,1.418144354499982,overdispersion,0.0059249506254114,0.0161644806806097,24.553846153846155,18.203522641094885,30.904169666597426,understock
867,PF32VZ,10.0,193.8,319.9127658874803,-1.0,932.0,V68,1.6507366660860696,overdispersion,0.0065832784726793,0.0161644806806097,24.553846153846155,18.203522641094885,30.904169666597426,understock
868,I00H37,34.0,62.38235294117647,157.63806160640004,-1.0,939.0,V68,2.5269656268824146,overdispersion,0.0223831468071099,0.0161644806806097,24.553846153846155,18.203522641094885,30.904169666597426,overstock
869,J1T5TT,12.0,164.16666666666666,266.16769605690774,-1.0,956.0,V68,1.6213260673517225,overdispersion,0.0078999341672152,0.0161644806806097,24.553846153846155,18.203522641094885,30.904169666597426,understock
870,ZBCNZ2,18.0,114.61111111111111,233.6923918036873,-1.0,960.0,V68,2.039002933817921,overdispersion,0.0118499012508229,0.0161644806806097,24.553846153846155,18.203522641094885,30.904169666597426,understock
871,XP7U8X,14.0,151.57142857142858,266.6394033682408,-1.1428571428571428,973.0,V68,1.7591666574718994,overdispersion,0.0092165898617511,0.0161644806806097,24.553846153846155,18.203522641094885,30.904169666597426,understock
872,VCY524,23.0,91.6086956521739,210.33560610052663,-1.0,986.0,V68,2.296022278268682,overdispersion,0.0151415404871626,0.0161644806806097,24.553846153846155,18.203522641094885,30.904169666597426,stock model accepted
873,GLFJSV,14.0,145.42857142857142,260.7762714210473,-1.0,1000.0,V68,1.7931570726398145,overdispersion,0.0092165898617511,0.0161644806806097,24.553846153846155,18.203522641094885,30.904169666597426,understock
874,BX32K2,29.0,72.34482758620689,185.43140353974357,-1.0344827586206895,1013.0,V68,2.563160487441641,overdispersion,0.0190915075707702,0.0161644806806097,24.553846153846155,18.203522641094885,30.904169666597426,stock model accepted
875,PF2YSV,12.0,169.33333333333334,327.45557181876063,-1.0,1044.0,V68,1.9337927469611849,overdispersion,0.0078999341672152,0.0161644806806097,24.553846153846155,18.203522641094885,30.904169666597426,understock
876,HCLH3J,27.0,40.25925925925926,43.94979005164923,-1.0,1060.0,V68,1.091669118118242,acceptance model,0.0177748518762343,0.0161644806806097,24.553846153846155,18.203522641094885,30.904169666597426,stock model accepted
877,I0HM6Z,22.0,45.27272727272727,45.40629473687103,-1.0,1071.0,V68,1.002950285352573,acceptance model,0.0144832126398946,0.0161644806806097,24.553846153846155,18.203522641094885,30.904169666597426,stock model accepted
878,HRTQQW,12.0,89.0,78.2362389874992,-1.0,1111.0,V68,0.879058865028081,underdispersion,0.0078999341672152,0.0161644806806097,24.553846153846155,18.203522641094885,30.904169666597426,understock
879,P8VBHU,15.0,66.13333333333334,71.13053058253102,-1.0,1123.0,V68,1.0755624584052068,acceptance model,0.009874917709019,0.0161644806806097,24.553846153846155,18.203522641094885,30.904169666597426,understock
880,P98K72,9.0,115.88888888888889,125.9260144335201,-1.0,1143.0,V68,1.0866099040284571,acceptance model,0.0059249506254114,0.0161644806806097,24.553846153846155,18.203522641094885,30.904169666597426,understock
881,YL5Q4X,9.0,54.11111111111112,84.08246613361855,-1.0,1324.0,V68,1.5538854110935667,overdispersion,0.0059249506254114,0.0161644806806097,24.553846153846155,18.203522641094885,30.904169666597426,understock
882,EKCGZF,11.0,180.72727272727272,400.9778275438907,-1.0,1372.0,V68,2.2186901926472826,overdispersion,0.0072416063199473,0.0161644806806097,24.553846153846155,18.203522641094885,30.904169666597426,understock
883,EY8WPA,12.0,46.0,49.8998997994986,-1.0833333333333333,1612.0,V68,1.0847804304238826,acceptance model,0.0078999341672152,0.0161644806806097,24.553846153846155,18.203522641094885,30.904169666597426,understock
884,JSJVG4,40.0,43.45,105.47911447174548,-1.0,676.0,V42,2.4275975712714724,overdispersion,0.0263331138907175,0.0172262453368444,26.166666666666664,19.611099272223463,32.722234061109866,overstock
885,UZBKN7,17.0,112.0,185.0010135107373,-1.0,763.0,V42,1.6517947634887258,overdispersion,0.0111915734035549,0.0172262453368444,26.166666666666664,19.611099272223463,32.722234061109866,understock
886,UZBPRB,12.0,142.5,235.07387620220004,-1.0,806.0,V42,1.649641236506667,overdispersion,0.0078999341672152,0.0172262453368444,26.166666666666664,19.611099272223463,32.722234061109866,understock
887,CPAT0W,18.0,118.22222222222224,250.4620566674029,-1.0,816.0,V42,2.118570028201716,overdispersion,0.0118499012508229,0.0172262453368444,26.166666666666664,19.611099272223463,32.722234061109866,understock
888,JSB5U9,41.0,50.829268292682926,135.87897233181894,-1.0,867.0,V42,2.673242737814096,overdispersion,0.0269914417379855,0.0172262453368444,26.166666666666664,19.611099272223463,32.722234061109866,overstock
889,JSFM3V,29.0,74.10344827586206,167.8607724164766,-1.103448275862069,883.0,V42,2.2652221498733467,overdispersion,0.0190915075707702,0.0172262453368444,26.166666666666664,19.611099272223463,32.722234061109866,stock model accepted
890,I08W7E,55.0,39.18181818181818,94.1449022850554,-5.509090909090909,676.0,V29,2.402770127924848,overdispersion,0.0362080315997366,0.0383531448099355,58.25842696629212,48.476701662629566,68.04015226995467,stock model accepted
891,KJQE8V,135.0,15.851851851851851,60.76324479639681,-1.4148148148148147,684.0,V29,3.833195349305407,overdispersion,0.0888742593811718,0.0383531448099355,58.25842696629212,48.476701662629566,68.04015226995467,overstock
892,LMWMY3,56.0,35.535714285714285,92.45696085417046,-4.732142857142857,687.0,V29,2.601803923534445,overdispersion,0.0368663594470046,0.0383531448099355,58.25842696629212,48.476701662629566,68.04015226995467,stock model accepted
893,I08W7C,216.0,10.078703703703704,47.57220519535551,-15.828703703703704,687.0,V29,4.720071806245654,overdispersion,0.1421988150098749,0.0383531448099355,58.25842696629212,48.476701662629566,68.04015226995467,overstock
894,LMWDS4,93.0,22.827956989247312,72.64275655202238,-17.43010752688172,688.0,V29,3.182183871567631,overdispersion,0.0612244897959183,0.0383531448099355,58.25842696629212,48.476701662629566,68.04015226995467,overstock
895,LN2NC5,94.0,22.617021276595743,72.0004639147209,-6.085106382978723,688.0,V29,3.1834635973583087,overdispersion,0.0618828176431863,0.0383531448099355,58.25842696629212,48.476701662629566,68.04015226995467,overstock
896,LMUGC3,169.0,12.497041420118345,54.28475672436301,-16.994082840236686,688.0,V29,4.343808658341548,overdispersion,0.1112574061882817,0.0383531448099355,58.25842696629212,48.476701662629566,68.04015226995467,overstock
897,LN2J91,136.0,15.632352941176473,60.33214349023547,-11.183823529411764,688.0,V29,3.8594409758570194,overdispersion,0.0895325872284397,0.0383531448099355,58.25842696629212,48.476701662629566,68.04015226995467,overstock
898,LN04H2,75.0,28.133333333333333,80.71309437509879,-9.173333333333334,688.0,V29,2.8689488521954547,overdispersion,0.0493745885450954,0.0383531448099355,58.25842696629212,48.476701662629566,68.04015226995467,overstock
899,I08VCG,153.0,14.27450980392157,56.60286808035968,-10.058823529411764,690.0,V29,3.9653108133219006,overdispersion,0.1007241606319947,0.0383531448099355,58.25842696629212,48.476701662629566,68.04015226995467,overstock
900,ZM76G7,102.0,21.34313725490196,69.89475753341048,-14.480392156862743,697.0,V29,3.2748117907247907,overdispersion,0.0671494404213298,0.0383531448099355,58.25842696629212,48.476701662629566,68.04015226995467,overstock
901,P68YNX,106.0,20.471698113207548,69.29346943010125,-7.877358490566038,701.0,V29,3.384842285525683,overdispersion,0.0697827518104015,0.0383531448099355,58.25842696629212,48.476701662629566,68.04015226995467,overstock
902,I08VCK,145.0,14.917241379310346,59.086507137167104,-8.006896551724138,701.0,V29,3.9609540152053766,overdispersion,0.0954575378538512,0.0383531448099355,58.25842696629212,48.476701662629566,68.04015226995467,overstock
903,P68UK2,103.0,21.058252427184467,70.11514692481644,-10.524271844660197,703.0,V29,3.3295805132577656,overdispersion,0.0678077682685977,0.0383531448099355,58.25842696629212,48.476701662629566,68.04015226995467,overstock
904,I08W79,106.0,20.32075471698113,69.72388361308946,-5.358490566037736,704.0,V29,3.431166045955192,overdispersion,0.0697827518104015,0.0383531448099355,58.25842696629212,48.476701662629566,68.04015226995467,overstock
905,I0AD56,88.0,24.375,76.90332974869672,-5.465909090909091,710.0,V29,3.155008399946532,overdispersion,0.0579328505595786,0.0383531448099355,58.25842696629212,48.476701662629566,68.04015226995467,overstock
906,I08W4Z,67.0,31.895522388059703,87.51764052972202,-10.850746268656716,710.0,V29,2.743884845807849,overdispersion,0.0441079657669519,0.0383531448099355,58.25842696629212,48.476701662629566,68.04015226995467,stock model accepted
907,I08W4G,58.0,34.689655172413794,93.98753312187286,-9.155172413793103,710.0,V29,2.709382167529138,overdispersion,0.0381830151415404,0.0383531448099355,58.25842696629212,48.476701662629566,68.04015226995467,stock model accepted
908,I08W4Y,102.0,21.029411764705884,70.81847606469516,-14.31372549019608,710.0,V29,3.367591868810679,overdispersion,0.0671494404213298,0.0383531448099355,58.25842696629212,48.476701662629566,68.04015226995467,overstock
909,I08W4U,47.0,43.46808510638298,103.57539809110912,-12.872340425531917,710.0,V29,2.382791830779309,overdispersion,0.0309414088215931,0.0383531448099355,58.25842696629212,48.476701662629566,68.04015226995467,understock
910,P692R1,121.0,17.93388429752066,65.22572799353412,-1.3305785123966942,713.0,V29,3.637010639270797,overdispersion,0.0796576695194206,0.0383531448099355,58.25842696629212,48.476701662629566,68.04015226995467,overstock
911,I08VB6,38.0,54.526315789473685,120.22517990569632,-7.315789473684211,714.0,V29,2.204901948077442,overdispersion,0.0250164581961816,0.0383531448099355,58.25842696629212,48.476701662629566,68.04015226995467,understock
912,I08VCD,50.0,40.86,101.93735771521244,-7.58,714.0,V29,2.494795832481949,overdispersion,0.0329163923633969,0.0383531448099355,58.25842696629212,48.476701662629566,68.04015226995467,stock model accepted
913,I08W50,46.0,42.26086956521739,107.2586561712923,-12.717391304347826,725.0,V29,2.538013469073789,overdispersion,0.0302830809743252,0.0383531448099355,58.25842696629212,48.476701662629566,68.04015226995467,understock
914,I0AD5G,31.0,62.70967741935484,130.9529670144685,-6.741935483870968,725.0,V29,2.088241757946771,overdispersion,0.0204081632653061,0.0383531448099355,58.25842696629212,48.476701662629566,68.04015226995467,understock
915,I08W4J,26.0,67.8076923076923,145.15013447620893,-2.576923076923077,725.0,V29,2.1406145753723385,overdispersion,0.0171165240289664,0.0383531448099355,58.25842696629212,48.476701662629566,68.04015226995467,understock
916,I0AD4G,13.0,142.76923076923077,187.07224711598897,-6.538461538461538,725.0,V29,1.310312075704664,overdispersion,0.0085582620144832,0.0383531448099355,58.25842696629212,48.476701662629566,68.04015226995467,understock
917,I0AD59,37.0,57.75675675675676,122.89887564023373,-6.108108108108108,728.0,V29,2.1278700976549594,overdispersion,0.0243581303489137,0.0383531448099355,58.25842696629212,48.476701662629566,68.04015226995467,understock
918,I0AD57,26.0,81.38461538461539,147.63768541211337,-1.7307692307692308,729.0,V29,1.814073639279276,overdispersion,0.0171165240289664,0.0383531448099355,58.25842696629212,48.476701662629566,68.04015226995467,understock
919,I08VBA,22.0,92.86363636363636,173.2947655227236,-5.227272727272728,729.0,V29,1.8661208230542925,overdispersion,0.0144832126398946,0.0383531448099355,58.25842696629212,48.476701662629566,68.04015226995467,understock
920,LUQ3TZ,37.0,55.21621621621622,123.75336923250372,-13.216216216216216,733.0,V29,2.2412504462078497,overdispersion,0.0243581303489137,0.0383531448099355,58.25842696629212,48.476701662629566,68.04015226995467,understock
921,LMW5LE,31.0,68.12903225806451,134.27626792934134,-2.3870967741935485,737.0,V29,1.9709111296446884,overdispersion,0.0204081632653061,0.0383531448099355,58.25842696629212,48.476701662629566,68.04015226995467,understock
922,I0AEUL,11.0,193.3636363636364,258.3525779733087,-13.818181818181818,738.0,V29,1.3360970181976473,overdispersion,0.0072416063199473,0.0383531448099355,58.25842696629212,48.476701662629566,68.04015226995467,understock
923,I08W4F,39.0,55.0,118.59528702803983,-1.6153846153846154,744.0,V29,2.156277945964361,overdispersion,0.0256747860434496,0.0383531448099355,58.25842696629212,48.476701662629566,68.04015226995467,understock
924,M3GSZQ,90.0,23.622222222222224,78.94765408100409,-5.8,745.0,V29,3.342092599854359,overdispersion,0.0592495062541145,0.0383531448099355,58.25842696629212,48.476701662629566,68.04015226995467,overstock
925,I08VCF,13.0,135.69230769230768,199.7550102064129,-2.6153846153846154,749.0,V29,1.472117422156104,overdispersion,0.0085582620144832,0.0383531448099355,58.25842696629212,48.476701662629566,68.04015226995467,understock
926,I0AD55,65.0,33.0,94.90686223872328,-2.646153846153846,752.0,V29,2.8759655223855543,overdispersion,0.042791310072416,0.0383531448099355,58.25842696629212,48.476701662629566,68.04015226995467,stock model accepted
927,I08W4W,26.0,71.38461538461539,148.0229919770782,-12.346153846153848,759.0,V29,2.073597947954759,overdispersion,0.0171165240289664,0.0383531448099355,58.25842696629212,48.476701662629566,68.04015226995467,understock
928,I08W4T,14.0,123.85714285714286,193.61574043722516,-2.0,759.0,V29,1.5632182042221174,overdispersion,0.0092165898617511,0.0383531448099355,58.25842696629212,48.476701662629566,68.04015226995467,understock
929,LN3GZ6,17.0,120.82352941176472,181.87263238806628,-1.0,775.0,V29,1.5052749516052224,overdispersion,0.0111915734035549,0.0383531448099355,58.25842696629212,48.476701662629566,68.04015226995467,understock
930,I08W7F,34.0,63.38235294117647,132.6103919109688,-1.2647058823529411,777.0,V29,2.092228921101132,overdispersion,0.0223831468071099,0.0383531448099355,58.25842696629212,48.476701662629566,68.04015226995467,understock
931,LN30MH,125.0,17.008,70.90241999600805,-12.872,780.0,V29,4.168768814440737,overdispersion,0.0822909809084924,0.0383531448099355,58.25842696629212,48.476701662629566,68.04015226995467,overstock
932,I067NF,10.0,176.8,228.36267451383364,-1.1,789.0,V29,1.291644086616706,overdispersion,0.0065832784726793,0.0383531448099355,58.25842696629212,48.476701662629566,68.04015226995467,understock
933,LMVXEF,121.0,17.43801652892562,73.01699488954421,-4.429752066115703,793.0,V29,4.187230512623152,overdispersion,0.0796576695194206,0.0383531448099355,58.25842696629212,48.476701662629566,68.04015226995467,overstock
934,I08W4V,29.0,71.44827586206897,146.1172685127787,-3.586206896551724,793.0,V29,2.0450775998410147,overdispersion,0.0190915075707702,0.0383531448099355,58.25842696629212,48.476701662629566,68.04015226995467,understock
935,LN0GSE,41.0,51.46341463414634,122.9028269733808,-3.463414634146341,794.0,V29,2.388159197113087,overdispersion,0.0269914417379855,0.0383531448099355,58.25842696629212,48.476701662629566,68.04015226995467,understock
936,LN2E6X,58.0,36.41379310344828,103.6918570087418,-3.2413793103448274,794.0,V29,2.847598345884008,overdispersion,0.0381830151415404,0.0383531448099355,58.25842696629212,48.476701662629566,68.04015226995467,stock model accepted
937,LN3V89,118.0,18.220338983050848,73.66998897175012,-10.398305084745765,794.0,V29,4.043283115658843,overdispersion,0.0776826859776168,0.0383531448099355,58.25842696629212,48.476701662629566,68.04015226995467,overstock
